Week,AwayTeamName,HomeTeamName,PointSpread,OverUnder,DateTimeUTC,NeutralVenue,TeamsConcatenated,ConferenceConcatenated
2,Idaho Vandals,Nevada Wolf Pack,,,2023-09-12T23:00:00,False,Idaho Vandals vs Nevada Wolf Pack,Unknown
2,Portland State Vikings,Wyoming Cowboys,,,2023-09-12T20:00:00,False,Portland State Vikings vs Wyoming Cowboys,Unknown
2,Eastern Washington Eagles,Fresno State Bulldogs,,,2023-09-13T01:00:00,False,Eastern Washington Eagles vs Fresno State Bulldogs,Unknown
2,Idaho State Bengals,Utah State Aggies,,,2023-09-13T00:00:00,False,Idaho State Bengals vs Utah State Aggies,Unknown
2,Albany Great Danes,Hawaii Rainbow Warriors,,,2023-09-13T03:59:00,False,Albany Great Danes vs Hawaii Rainbow Warriors,Unknown
3,UTEP Miners,Arizona Wildcats,,,2023-09-15T03:00:00,False,UTEP Miners vs Arizona Wildcats,Conference USA vs Pac-12
3,Virginia Cavaliers,Maryland Terrapins,,,2023-09-13T23:00:00,False,Virginia Cavaliers vs Maryland Terrapins,Atlantic Coast vs Big Ten - East
3,Washington Huskies,Michigan State Spartans,,,2023-09-14T21:00:00,False,Washington Huskies vs Michigan State Spartans,Pac-12 vs Big Ten - East
3,Bowling Green Falcons,Michigan Wolverines,,,2023-09-14T23:30:00,False,Bowling Green Falcons vs Michigan Wolverines,Mid-American - East vs Big Ten - East
3,Kansas State Wildcats,Missouri Tigers,,,2023-09-14T16:00:00,False,Kansas State Wildcats vs Missouri Tigers,Big 12 vs SEC - East
3,Georgia Tech Yellow Jackets,Ole Miss Rebels,,,2023-09-14T23:30:00,False,Georgia Tech Yellow Jackets vs Ole Miss Rebels,Atlantic Coast vs SEC - West
3,Northwestern Wildcats,Duke Blue Devils,,,2023-09-14T19:30:00,False,Northwestern Wildcats vs Duke Blue Devils,Big Ten - West vs Atlantic Coast
3,Minnesota Golden Gophers,North Carolina Tar Heels,,,2023-09-14T19:30:00,False,Minnesota Golden Gophers vs North Carolina Tar Heels,Big Ten - West vs Atlantic Coast
3,Northern Illinois Huskies,Nebraska Cornhuskers,,,2023-09-14T23:00:00,False,Northern Illinois Huskies vs Nebraska Cornhuskers,Mid-American - West vs Big Ten - West
3,Virginia Tech Hokies,Rutgers Scarlet Knights,,,2023-09-14T19:30:00,False,Virginia Tech Hokies vs Rutgers Scarlet Knights,Atlantic Coast vs Big Ten - East
3,New Mexico State Aggies,New Mexico Lobos,,,2023-09-15T00:00:00,False,New Mexico State Aggies vs New Mexico Lobos,Conference USA vs Mountain West
3,Western Kentucky Hilltoppers,Ohio State Buckeyes,,,2023-09-14T20:00:00,False,Western Kentucky Hilltoppers vs Ohio State Buckeyes,Conference USA vs Big Ten - East
3,Samford Bulldogs,Auburn Tigers,,,2023-09-14T23:00:00,False,Samford Bulldogs vs Auburn Tigers,Unknown
3,Liberty Flames,Buffalo Bulls,,,2023-09-14T16:00:00,False,Liberty Flames vs Buffalo Bulls,Conference USA vs Mid-American - East
3,Western Michigan Broncos,Iowa Hawkeyes,,,2023-09-14T19:30:00,False,Western Michigan Broncos vs Iowa Hawkeyes,Mid-American - West vs Big Ten - West
3,North Texas Mean Green,Louisiana Tech Bulldogs,,,2023-09-14T23:00:00,False,North Texas Mean Green vs Louisiana Tech Bulldogs,American Athletic vs Conference USA
3,Murray State Racers,Middle Tennessee Blue Raiders,,,2023-09-14T23:00:00,False,Murray State Racers vs Middle Tennessee Blue Raiders,Unknown
3,Vanderbilt Commodores,UNLV Rebels,,,2023-09-14T23:00:00,False,Vanderbilt Commodores vs UNLV Rebels,SEC - East vs Mountain West
3,UL Monroe Warhawks,Texas A&M Aggies,,,2023-09-14T20:00:00,False,UL Monroe Warhawks vs Texas A&M Aggies,Sun Belt - West vs SEC - West
3,Syracuse Orange,Purdue Boilermakers,,,2023-09-14T23:30:00,False,Syracuse Orange vs Purdue Boilermakers,Atlantic Coast vs Big Ten - West
3,Army Black Knights,UTSA Roadrunners,,,2023-09-13T23:00:00,False,Army Black Knights vs UTSA Roadrunners,FBS Independents vs American Athletic
3,Georgia Southern Eagles,Wisconsin Badgers,,,2023-09-14T16:00:00,False,Georgia Southern Eagles vs Wisconsin Badgers,Sun Belt - East vs Big Ten - West
3,LSU Tigers,Mississippi State Bulldogs,,,2023-09-14T16:00:00,False,LSU Tigers vs Mississippi State Bulldogs,SEC - West vs SEC - West
3,Penn State Nittany Lions,Illinois Fighting Illini,,,2023-09-14T16:00:00,False,Penn State Nittany Lions vs Illinois Fighting Illini,Big Ten - East vs Big Ten - West
3,Florida International Panthers,UConn Huskies,,,2023-09-14T19:30:00,False,Florida International Panthers vs UConn Huskies,Conference USA vs FBS Independents
3,Tennessee Volunteers,Florida Gators,,,2023-09-14T23:00:00,False,Tennessee Volunteers vs Florida Gators,SEC - East vs SEC - East
3,Alabama Crimson Tide,South Florida Bulls,,,2023-09-14T19:30:00,False,Alabama Crimson Tide vs South Florida Bulls,SEC - West vs American Athletic
3,South Carolina Gamecocks,Georgia Bulldogs,,,2023-09-14T19:30:00,False,South Carolina Gamecocks vs Georgia Bulldogs,SEC - East vs SEC - East
3,BYU Cougars,Arkansas Razorbacks,,,2023-09-14T23:30:00,False,BYU Cougars vs Arkansas Razorbacks,Big 12 vs SEC - West
3,Akron Zips,Kentucky Wildcats,,,2023-09-14T23:30:00,False,Akron Zips vs Kentucky Wildcats,Mid-American - East vs SEC - East
3,Indiana Hoosiers,Louisville Cardinals,,,2023-09-14T16:00:00,True,Indiana Hoosiers vs Louisville Cardinals,Big Ten - East vs Atlantic Coast
3,San Diego State Aztecs,Oregon State Beavers,,,2023-09-14T19:30:00,False,San Diego State Aztecs vs Oregon State Beavers,Mountain West vs Pac-12
3,Sacramento State Hornets,Stanford Cardinal,,,2023-09-15T00:00:00,False,Sacramento State Hornets vs Stanford Cardinal,Unknown
3,Hawaii Rainbow Warriors,Oregon Ducks,,,2023-09-15T00:00:00,False,Hawaii Rainbow Warriors vs Oregon Ducks,Mountain West vs Pac-12
3,Idaho Vandals,California Golden Bears,,,2023-09-14T20:00:00,False,Idaho Vandals vs California Golden Bears,Unknown
3,Weber State Wildcats,Utah Utes,,,2023-09-14T18:00:00,False,Weber State Wildcats vs Utah Utes,Unknown
3,North Carolina Central Eagles,UCLA Bruins,,,2023-09-14T21:00:00,False,North Carolina Central Eagles vs UCLA Bruins,Unknown
3,Northern Colorado Bears,Washington State Cougars,,,2023-09-14T21:00:00,False,Northern Colorado Bears vs Washington State Cougars,Unknown
3,Colorado State Rams,Colorado Buffaloes,,,2023-09-15T02:00:00,False,Colorado State Rams vs Colorado Buffaloes,Mountain West vs Pac-12
3,Fresno State Bulldogs,Arizona State Sun Devils,,,2023-09-15T02:30:00,False,Fresno State Bulldogs vs Arizona State Sun Devils,Mountain West vs Pac-12
3,Central Michigan Chippewas,Notre Dame Fighting Irish,,,2023-09-14T18:30:00,False,Central Michigan Chippewas vs Notre Dame Fighting Irish,Mid-American - West vs FBS Independents
3,Florida State Seminoles,Boston College Eagles,,,2023-09-14T16:00:00,False,Florida State Seminoles vs Boston College Eagles,Atlantic Coast vs Atlantic Coast
3,VMI Keydets,NC State Wolfpack,,,2023-09-14T18:00:00,False,VMI Keydets vs NC State Wolfpack,Unknown
3,Florida Atlantic Owls,Clemson Tigers,,,2023-09-15T00:00:00,False,Florida Atlantic Owls vs Clemson Tigers,American Athletic vs Atlantic Coast
3,Bethune-Cookman Wildcats,Miami Hurricanes,,,2023-09-12T23:30:00,False,Bethune-Cookman Wildcats vs Miami Hurricanes,Unknown
3,Pittsburgh Panthers,West Virginia Mountaineers,,,2023-09-14T23:30:00,False,Pittsburgh Panthers vs West Virginia Mountaineers,Atlantic Coast vs Big 12
3,Wake Forest Demon Deacons,Old Dominion Monarchs,,,2023-09-14T16:00:00,False,Wake Forest Demon Deacons vs Old Dominion Monarchs,Atlantic Coast vs Sun Belt - East
3,Iowa State Cyclones,Ohio Bobcats,,,2023-09-14T16:00:00,False,Iowa State Cyclones vs Ohio Bobcats,Big 12 vs Mid-American - East
3,South Alabama Jaguars,Oklahoma State Cowboys,,,2023-09-14T23:00:00,False,South Alabama Jaguars vs Oklahoma State Cowboys,Sun Belt - West vs Big 12
3,Oklahoma Sooners,Tulsa Golden Hurricane,,,2023-09-14T19:30:00,False,Oklahoma Sooners vs Tulsa Golden Hurricane,Big 12 vs American Athletic
3,Villanova Wildcats,UCF Knights,,,2023-09-14T22:30:00,False,Villanova Wildcats vs UCF Knights,Unknown
3,Miami (OH) RedHawks,Cincinnati Bearcats,,,2023-09-14T23:00:00,False,Miami (OH) RedHawks vs Cincinnati Bearcats,Mid-American - East vs Big 12
3,Long Island University Sharks,Baylor Bears,,,2023-09-14T16:00:00,False,Long Island University Sharks vs Baylor Bears,Unknown
3,Kansas Jayhawks,Nevada Wolf Pack,,,2023-09-15T02:30:00,False,Kansas Jayhawks vs Nevada Wolf Pack,Big 12 vs Mountain West
3,TCU Horned Frogs,Houston Cougars,,,2023-09-15T00:00:00,False,TCU Horned Frogs vs Houston Cougars,Big 12 vs Big 12
3,Wyoming Cowboys,Texas Longhorns,,,2023-09-15T00:00:00,False,Wyoming Cowboys vs Texas Longhorns,Mountain West vs Big 12
3,Tarleton Texans,Texas Tech Red Raiders,,,2023-09-14T23:00:00,False,Tarleton Texans vs Texas Tech Red Raiders,Unknown
3,UMass Minutemen,Eastern Michigan Eagles,,,2023-09-14T18:00:00,False,UMass Minutemen vs Eastern Michigan Eagles,FBS Independents vs Mid-American - West
3,East Carolina Pirates,Appalachian State Mountaineers,,,2023-09-14T19:30:00,False,East Carolina Pirates vs Appalachian State Mountaineers,American Athletic vs Sun Belt - East
3,Norfolk State Spartans,Temple Owls,,,2023-09-14T18:00:00,False,Norfolk State Spartans vs Temple Owls,Unknown
3,Navy Midshipmen,Memphis Tigers,,,2023-09-12T23:30:00,False,Navy Midshipmen vs Memphis Tigers,American Athletic vs American Athletic
3,Georgia State Panthers,Charlotte 49ers,,,2023-09-14T22:00:00,False,Georgia State Panthers vs Charlotte 49ers,Sun Belt - East vs American Athletic
3,Prairie View A&M Panthers,SMU Mustangs,,,2023-09-14T23:00:00,False,Prairie View A&M Panthers vs SMU Mustangs,Unknown
3,Tulane Green Wave,Southern Miss Golden Eagles,,,2023-09-14T20:00:00,False,Tulane Green Wave vs Southern Miss Golden Eagles,American Athletic vs Sun Belt - West
3,Louisiana Ragin Cajuns,UAB Blazers,,,2023-09-14T23:00:00,False,Louisiana Ragin Cajuns vs UAB Blazers,Sun Belt - West vs American Athletic
3,Texas Southern Tigers,Rice Owls,,,2023-09-14T23:00:00,False,Texas Southern Tigers vs Rice Owls,Unknown
3,Stony Brook Seawolves,Arkansas State Red Wolves,,,2023-09-14T23:00:00,False,Stony Brook Seawolves vs Arkansas State Red Wolves,Unknown
3,James Madison Dukes,Troy Trojans,,,2023-09-14T23:00:00,False,James Madison Dukes vs Troy Trojans,Sun Belt - East vs Sun Belt - West
3,Duquesne Dukes,Coastal Carolina Chanticleers,,,2023-09-14T23:00:00,False,Duquesne Dukes vs Coastal Carolina Chanticleers,Unknown
3,Jackson State Tigers,Texas State Bobcats,,,2023-09-15T00:30:00,False,Jackson State Tigers vs Texas State Bobcats,Unknown
3,Indiana State Sycamores,Ball State Cardinals,,,2023-09-14T18:00:00,False,Indiana State Sycamores vs Ball State Cardinals,Unknown
3,Central Connecticut Blue Devils,Kent State Golden Flashes,,,2023-09-14T16:00:00,False,Central Connecticut Blue Devils vs Kent State Golden Flashes,Unknown
3,San Jose State Spartans,Toledo Rockets,,,2023-09-14T23:00:00,False,San Jose State Spartans vs Toledo Rockets,Mountain West vs Mid-American - West
3,Utah State Aggies,Air Force Falcons,,,2023-09-14T00:00:00,False,Utah State Aggies vs Air Force Falcons,Mountain West vs Mountain West
3,North Dakota Fighting Hawks,Boise State Broncos,,,2023-09-14T16:00:00,False,North Dakota Fighting Hawks vs Boise State Broncos,Unknown
4,Maryland Terrapins,Michigan State Spartans,,,2023-09-24T19:30:00,False,Maryland Terrapins vs Michigan State Spartans,Big Ten - East vs Big Ten - East
4,Rutgers Scarlet Knights,Michigan Wolverines,,,2023-09-24T16:00:00,False,Rutgers Scarlet Knights vs Michigan Wolverines,Big Ten - East vs Big Ten - East
4,Louisiana Tech Bulldogs,Nebraska Cornhuskers,,,,False,Louisiana Tech Bulldogs vs Nebraska Cornhuskers,Conference USA vs Big Ten - West
4,Army Black Knights,Syracuse Orange,,,,False,Army Black Knights vs Syracuse Orange,FBS Independents vs Atlantic Coast
4,Iowa Hawkeyes,Penn State Nittany Lions,,,2023-09-24T23:30:00,False,Iowa Hawkeyes vs Penn State Nittany Lions,Big Ten - West vs Big Ten - East
4,Missouri Tigers,Memphis Tigers,,,,True,Missouri Tigers vs Memphis Tigers,SEC - East vs American Athletic
4,Kentucky Wildcats,Vanderbilt Commodores,,,,False,Kentucky Wildcats vs Vanderbilt Commodores,SEC - East vs SEC - East
4,Colorado State Rams,Middle Tennessee Blue Raiders,,,2023-09-24T23:00:00,False,Colorado State Rams vs Middle Tennessee Blue Raiders,Mountain West vs Conference USA
4,Auburn Tigers,Texas A&M Aggies,,,,False,Auburn Tigers vs Texas A&M Aggies,SEC - West vs SEC - West
4,Sam Houston Bearkats,Houston Cougars,,,2023-09-24T23:00:00,False,Sam Houston Bearkats vs Houston Cougars,Conference USA vs Big 12
4,Wisconsin Badgers,Purdue Boilermakers,,,2023-09-23T23:00:00,False,Wisconsin Badgers vs Purdue Boilermakers,Big Ten - West vs Big Ten - West
4,Mississippi State Bulldogs,South Carolina Gamecocks,,,,False,Mississippi State Bulldogs vs South Carolina Gamecocks,SEC - West vs SEC - East
4,UTSA Roadrunners,Tennessee Volunteers,,,,False,UTSA Roadrunners vs Tennessee Volunteers,American Athletic vs SEC - East
4,UNLV Rebels,UTEP Miners,,,2023-09-25T01:00:00,False,UNLV Rebels vs UTEP Miners,Mountain West vs Conference USA
4,Western Kentucky Hilltoppers,Troy Trojans,,,2023-09-24T23:00:00,False,Western Kentucky Hilltoppers vs Troy Trojans,Conference USA vs Sun Belt - West
4,Ole Miss Rebels,Alabama Crimson Tide,,,,False,Ole Miss Rebels vs Alabama Crimson Tide,SEC - West vs SEC - West
4,Florida Atlantic Owls,Illinois Fighting Illini,,,,False,Florida Atlantic Owls vs Illinois Fighting Illini,American Athletic vs Big Ten - West
4,Duke Blue Devils,UConn Huskies,,,2023-09-24T19:30:00,False,Duke Blue Devils vs UConn Huskies,Atlantic Coast vs FBS Independents
4,Eastern Michigan Eagles,Jacksonville State Gamecocks,,,2023-09-24T21:00:00,False,Eastern Michigan Eagles vs Jacksonville State Gamecocks,Mid-American - West vs Conference USA
4,Charlotte 49ers,Florida Gators,,,2023-09-24T23:00:00,False,Charlotte 49ers vs Florida Gators,American Athletic vs SEC - East
4,UAB Blazers,Georgia Bulldogs,,,,False,UAB Blazers vs Georgia Bulldogs,American Athletic vs SEC - East
4,New Mexico State Aggies,Hawaii Rainbow Warriors,,,2023-09-25T03:59:00,False,New Mexico State Aggies vs Hawaii Rainbow Warriors,Conference USA vs Mountain West
4,Minnesota Golden Gophers,Northwestern Wildcats,,,,False,Minnesota Golden Gophers vs Northwestern Wildcats,Big Ten - West vs Big Ten - West
4,Akron Zips,Indiana Hoosiers,,,,False,Akron Zips vs Indiana Hoosiers,Mid-American - East vs Big Ten - East
4,Arkansas Razorbacks,LSU Tigers,,,,False,Arkansas Razorbacks vs LSU Tigers,SEC - West vs SEC - West
4,Liberty Flames,Florida International Panthers,,,2023-09-24T22:30:00,False,Liberty Flames vs Florida International Panthers,Conference USA vs Conference USA
4,Ohio State Buckeyes,Notre Dame Fighting Irish,,,2023-09-24T23:30:00,False,Ohio State Buckeyes vs Notre Dame Fighting Irish,Big Ten - East vs FBS Independents
4,Arizona Wildcats,Stanford Cardinal,,,,False,Arizona Wildcats vs Stanford Cardinal,Pac-12 vs Pac-12
4,Colorado Buffaloes,Oregon Ducks,,,,False,Colorado Buffaloes vs Oregon Ducks,Pac-12 vs Pac-12
4,UCLA Bruins,Utah Utes,,,,False,UCLA Bruins vs Utah Utes,Pac-12 vs Pac-12
4,California Golden Bears,Washington Huskies,,,,False,California Golden Bears vs Washington Huskies,Pac-12 vs Pac-12
4,Oregon State Beavers,Washington State Cougars,,,,False,Oregon State Beavers vs Washington State Cougars,Pac-12 vs Pac-12
4,USC Trojans,Arizona State Sun Devils,,,,False,USC Trojans vs Arizona State Sun Devils,Pac-12 vs Pac-12
4,Georgia Tech Yellow Jackets,Wake Forest Demon Deacons,,,,False,Georgia Tech Yellow Jackets vs Wake Forest Demon Deacons,Atlantic Coast vs Atlantic Coast
4,Miami Hurricanes,Temple Owls,,,,False,Miami Hurricanes vs Temple Owls,Atlantic Coast vs American Athletic
4,North Carolina Tar Heels,Pittsburgh Panthers,,,,False,North Carolina Tar Heels vs Pittsburgh Panthers,Atlantic Coast vs Atlantic Coast
4,Florida State Seminoles,Clemson Tigers,,,,False,Florida State Seminoles vs Clemson Tigers,Atlantic Coast vs Atlantic Coast
4,NC State Wolfpack,Virginia Cavaliers,,,2023-09-23T23:30:00,False,NC State Wolfpack vs Virginia Cavaliers,Atlantic Coast vs Atlantic Coast
4,Virginia Tech Hokies,Marshall Thundering Herd,,,,False,Virginia Tech Hokies vs Marshall Thundering Herd,Atlantic Coast vs Sun Belt - East
4,Boston College Eagles,Louisville Cardinals,,,,False,Boston College Eagles vs Louisville Cardinals,Atlantic Coast vs Atlantic Coast
4,Oklahoma Sooners,Cincinnati Bearcats,,,,False,Oklahoma Sooners vs Cincinnati Bearcats,Big 12 vs Big 12
4,BYU Cougars,Kansas Jayhawks,,,,False,BYU Cougars vs Kansas Jayhawks,Big 12 vs Big 12
4,UCF Knights,Kansas State Wildcats,,,,False,UCF Knights vs Kansas State Wildcats,Big 12 vs Big 12
4,Texas Longhorns,Baylor Bears,,,,False,Texas Longhorns vs Baylor Bears,Big 12 vs Big 12
4,SMU Mustangs,TCU Horned Frogs,,,,False,SMU Mustangs vs TCU Horned Frogs,American Athletic vs Big 12
4,Texas Tech Red Raiders,West Virginia Mountaineers,,,,False,Texas Tech Red Raiders vs West Virginia Mountaineers,Big 12 vs Big 12
4,Oklahoma State Cowboys,Iowa State Cyclones,,,,False,Oklahoma State Cowboys vs Iowa State Cyclones,Big 12 vs Big 12
4,New Mexico Lobos,UMass Minutemen,,,2023-09-24T19:30:00,False,New Mexico Lobos vs UMass Minutemen,Mountain West vs FBS Independents
4,Gardner-Webb Bulldogs,East Carolina Pirates,,,2023-09-24T22:00:00,False,Gardner-Webb Bulldogs vs East Carolina Pirates,Unknown
4,Tulsa Golden Hurricane,Northern Illinois Huskies,,,,False,Tulsa Golden Hurricane vs Northern Illinois Huskies,American Athletic vs Mid-American - West
4,Nicholls Colonels,Tulane Green Wave,,,,False,Nicholls Colonels vs Tulane Green Wave,Unknown
4,Rice Owls,South Florida Bulls,,,,False,Rice Owls vs South Florida Bulls,American Athletic vs American Athletic
4,Southern Miss Golden Eagles,Arkansas State Red Wolves,,,2023-09-24T23:00:00,False,Southern Miss Golden Eagles vs Arkansas State Red Wolves,Sun Belt - West vs Sun Belt - West
4,Georgia Southern Eagles,Ball State Cardinals,,,,False,Georgia Southern Eagles vs Ball State Cardinals,Sun Belt - East vs Mid-American - West
4,Appalachian State Mountaineers,Wyoming Cowboys,,,2023-09-24T23:00:00,False,Appalachian State Mountaineers vs Wyoming Cowboys,Sun Belt - East vs Mountain West
4,Texas A&M Commerce Lions,Old Dominion Monarchs,,,2023-09-24T19:30:00,False,Texas A&M Commerce Lions vs Old Dominion Monarchs,Unknown
4,Buffalo Bulls,Louisiana Ragin Cajuns,,,,False,Buffalo Bulls vs Louisiana Ragin Cajuns,Mid-American - East vs Sun Belt - West
4,Georgia State Panthers,Coastal Carolina Chanticleers,,,2023-09-22T23:30:00,False,Georgia State Panthers vs Coastal Carolina Chanticleers,Sun Belt - East vs Sun Belt - East
4,Nevada Wolf Pack,Texas State Bobcats,,,2023-09-24T23:00:00,False,Nevada Wolf Pack vs Texas State Bobcats,Mountain West vs Sun Belt - West
4,James Madison Dukes,Utah State Aggies,,,2023-09-25T00:00:00,False,James Madison Dukes vs Utah State Aggies,Sun Belt - East vs Mountain West
4,Central Michigan Chippewas,South Alabama Jaguars,,,2023-09-24T21:00:00,False,Central Michigan Chippewas vs South Alabama Jaguars,Mid-American - West vs Sun Belt - West
4,Ohio Bobcats,Bowling Green Falcons,,,2023-09-24T19:30:00,False,Ohio Bobcats vs Bowling Green Falcons,Mid-American - East vs Mid-American - East
4,Delaware State Hornets,Miami (OH) RedHawks,,,2023-09-24T19:30:00,False,Delaware State Hornets vs Miami (OH) RedHawks,Unknown
4,Western Michigan Broncos,Toledo Rockets,,,,False,Western Michigan Broncos vs Toledo Rockets,Mid-American - West vs Mid-American - West
4,Kent State Golden Flashes,Fresno State Bulldogs,,,2023-09-25T02:30:00,False,Kent State Golden Flashes vs Fresno State Bulldogs,Mid-American - East vs Mountain West
4,Boise State Broncos,San Diego State Aztecs,,,2023-09-24T02:30:00,False,Boise State Broncos vs San Diego State Aztecs,Mountain West vs Mountain West
4,Air Force Falcons,San Jose State Spartans,,,2023-09-24T02:30:00,False,Air Force Falcons vs San Jose State Spartans,Mountain West vs Mountain West
5,Indiana Hoosiers,Maryland Terrapins,,,,False,Indiana Hoosiers vs Maryland Terrapins,Big Ten - East vs Big Ten - East
5,Louisiana Ragin Cajuns,Minnesota Golden Gophers,,,2023-09-27T16:00:00,False,Louisiana Ragin Cajuns vs Minnesota Golden Gophers,Sun Belt - West vs Big Ten - West
5,LSU Tigers,Ole Miss Rebels,,,,False,LSU Tigers vs Ole Miss Rebels,SEC - West vs SEC - West
5,Michigan Wolverines,Nebraska Cornhuskers,,,,False,Michigan Wolverines vs Nebraska Cornhuskers,Big Ten - East vs Big Ten - West
5,Wagner Seahawks,Rutgers Scarlet Knights,,,,False,Wagner Seahawks vs Rutgers Scarlet Knights,Unknown
5,Georgia Bulldogs,Auburn Tigers,,,,False,Georgia Bulldogs vs Auburn Tigers,SEC - East vs SEC - West
5,Michigan State Spartans,Iowa Hawkeyes,,,,False,Michigan State Spartans vs Iowa Hawkeyes,Big Ten - East vs Big Ten - West
5,Missouri Tigers,Vanderbilt Commodores,,,,False,Missouri Tigers vs Vanderbilt Commodores,SEC - East vs SEC - East
5,Illinois Fighting Illini,Purdue Boilermakers,,,,False,Illinois Fighting Illini vs Purdue Boilermakers,Big Ten - West vs Big Ten - West
5,South Carolina Gamecocks,Tennessee Volunteers,,,,False,South Carolina Gamecocks vs Tennessee Volunteers,SEC - East vs SEC - East
5,Louisiana Tech Bulldogs,UTEP Miners,,,2023-09-27T01:00:00,False,Louisiana Tech Bulldogs vs UTEP Miners,Conference USA vs Conference USA
5,Alabama Crimson Tide,Mississippi State Bulldogs,,,,False,Alabama Crimson Tide vs Mississippi State Bulldogs,SEC - West vs SEC - West
5,Utah State Aggies,UConn Huskies,,,2023-09-27T16:00:00,False,Utah State Aggies vs UConn Huskies,Mountain West vs FBS Independents
5,Penn State Nittany Lions,Northwestern Wildcats,,,,False,Penn State Nittany Lions vs Northwestern Wildcats,Big Ten - East vs Big Ten - West
5,Texas A&M Aggies,Arkansas Razorbacks,,,,True,Texas A&M Aggies vs Arkansas Razorbacks,SEC - West vs SEC - West
5,Florida Gators,Kentucky Wildcats,,,,False,Florida Gators vs Kentucky Wildcats,SEC - East vs SEC - East
5,Middle Tennessee Blue Raiders,Western Kentucky Hilltoppers,,,2023-09-25T23:30:00,False,Middle Tennessee Blue Raiders vs Western Kentucky Hilltoppers,Conference USA vs Conference USA
5,Washington Huskies,Arizona Wildcats,,,,False,Washington Huskies vs Arizona Wildcats,Pac-12 vs Pac-12
5,Utah Utes,Oregon State Beavers,,,2023-09-27T01:00:00,False,Utah Utes vs Oregon State Beavers,Pac-12 vs Pac-12
5,Oregon Ducks,Stanford Cardinal,,,,False,Oregon Ducks vs Stanford Cardinal,Pac-12 vs Pac-12
5,Arizona State Sun Devils,California Golden Bears,,,,False,Arizona State Sun Devils vs California Golden Bears,Pac-12 vs Pac-12
5,USC Trojans,Colorado Buffaloes,,,,False,USC Trojans vs Colorado Buffaloes,Pac-12 vs Pac-12
5,Notre Dame Fighting Irish,Duke Blue Devils,,,,False,Notre Dame Fighting Irish vs Duke Blue Devils,FBS Independents vs Atlantic Coast
5,Virginia Cavaliers,Boston College Eagles,,,,False,Virginia Cavaliers vs Boston College Eagles,Atlantic Coast vs Atlantic Coast
5,Louisville Cardinals,NC State Wolfpack,,,2023-09-26T23:00:00,False,Louisville Cardinals vs NC State Wolfpack,Atlantic Coast vs Atlantic Coast
5,Clemson Tigers,Syracuse Orange,,,,False,Clemson Tigers vs Syracuse Orange,Atlantic Coast vs Atlantic Coast
5,Pittsburgh Panthers,Virginia Tech Hokies,,,,False,Pittsburgh Panthers vs Virginia Tech Hokies,Atlantic Coast vs Atlantic Coast
5,Bowling Green Falcons,Georgia Tech Yellow Jackets,,,,False,Bowling Green Falcons vs Georgia Tech Yellow Jackets,Mid-American - East vs Atlantic Coast
5,Iowa State Cyclones,Oklahoma Sooners,,,,False,Iowa State Cyclones vs Oklahoma Sooners,Big 12 vs Big 12
5,Baylor Bears,UCF Knights,,,,False,Baylor Bears vs UCF Knights,Big 12 vs Big 12
5,Kansas Jayhawks,Texas Longhorns,,,,False,Kansas Jayhawks vs Texas Longhorns,Big 12 vs Big 12
5,Cincinnati Bearcats,BYU Cougars,,,2023-09-27T02:15:00,False,Cincinnati Bearcats vs BYU Cougars,Big 12 vs Big 12
5,West Virginia Mountaineers,TCU Horned Frogs,,,,False,West Virginia Mountaineers vs TCU Horned Frogs,Big 12 vs Big 12
5,Houston Cougars,Texas Tech Red Raiders,,,,False,Houston Cougars vs Texas Tech Red Raiders,Big 12 vs Big 12
5,Arkansas State Red Wolves,UMass Minutemen,,,2023-09-27T19:30:00,False,Arkansas State Red Wolves vs UMass Minutemen,Sun Belt - West vs FBS Independents
5,Temple Owls,Tulsa Golden Hurricane,,,2023-09-25T23:30:00,False,Temple Owls vs Tulsa Golden Hurricane,American Athletic vs American Athletic
5,Boise State Broncos,Memphis Tigers,,,,False,Boise State Broncos vs Memphis Tigers,Mountain West vs American Athletic
5,East Carolina Pirates,Rice Owls,,,,False,East Carolina Pirates vs Rice Owls,American Athletic vs American Athletic
5,South Florida Bulls,Navy Midshipmen,,,2023-09-27T19:30:00,False,South Florida Bulls vs Navy Midshipmen,American Athletic vs American Athletic
5,Abilene Christian Wildcats,North Texas Mean Green,,,,False,Abilene Christian Wildcats vs North Texas Mean Green,Unknown
5,Charlotte 49ers,SMU Mustangs,,,,False,Charlotte 49ers vs SMU Mustangs,American Athletic vs American Athletic
5,UAB Blazers,Tulane Green Wave,,,,False,UAB Blazers vs Tulane Green Wave,American Athletic vs American Athletic
5,Troy Trojans,Georgia State Panthers,,,,False,Troy Trojans vs Georgia State Panthers,Sun Belt - West vs Sun Belt - East
5,Appalachian State Mountaineers,UL Monroe Warhawks,,,,False,Appalachian State Mountaineers vs UL Monroe Warhawks,Sun Belt - East vs Sun Belt - West
5,South Alabama Jaguars,James Madison Dukes,,,,False,South Alabama Jaguars vs James Madison Dukes,Sun Belt - West vs Sun Belt - East
5,Texas State Bobcats,Southern Miss Golden Eagles,,,,False,Texas State Bobcats vs Southern Miss Golden Eagles,Sun Belt - West vs Sun Belt - West
5,Old Dominion Monarchs,Marshall Thundering Herd,,,,False,Old Dominion Monarchs vs Marshall Thundering Herd,Sun Belt - East vs Sun Belt - East
